Downloading/loading SAE: Goodfire/Llama-3.3-70B-Instruct-SAE-l50
[254/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0031 neutral_cue_transplant
[255/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0032 neutral_cue_transplant
[256/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0033 neutral_cue_transplant
[257/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0034 neutral_cue_transplant
[258/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0035 neutral_cue_transplant
[259/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0038 neutral_cue_transplant
[260/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0039 neutral_cue_transplant
[261/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0040 neutral_cue_transplant
[262/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0041 neutral_cue_transplant
[263/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0043 neutral_cue_transplant
[264/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0047 neutral_cue_transplant
[265/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0048 neutral_cue_transplant
[266/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0049 neutral_cue_transplant
[267/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0051 neutral_cue_transplant
[268/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0052 neutral_cue_transplant
[269/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0054 neutral_cue_transplant
[270/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0056 neutral_cue_transplant
[271/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0057 neutral_cue_transplant
[272/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0058 neutral_cue_transplant
[273/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0061 neutral_cue_transplant
[274/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0062 neutral_cue_transplant
[275/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0065 neutral_cue_transplant
[276/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0067 neutral_cue_transplant
[277/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0069 neutral_cue_transplant
[278/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0070 neutral_cue_transplant
[279/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0072 neutral_cue_transplant
[280/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0073 neutral_cue_transplant
[281/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0076 neutral_cue_transplant
[282/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0077 neutral_cue_transplant
[283/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0078 neutral_cue_transplant
[284/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0079 neutral_cue_transplant
[285/2606] cf_neutral_cue_transplant_para_openai_clean_neutral_factual_control_0080 neutral_cue_transplant
[286/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0001 subjective_cue_transplant
[287/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0004 subjective_cue_transplant
[288/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0006 subjective_cue_transplant
[289/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0010 subjective_cue_transplant
[290/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0014 subjective_cue_transplant
[291/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0018 subjective_cue_transplant
[292/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0021 subjective_cue_transplant
[293/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0023 subjective_cue_transplant
[294/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0034 subjective_cue_transplant
[295/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0039 subjective_cue_transplant
[296/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0041 subjective_cue_transplant
[297/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0043 subjective_cue_transplant
[298/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0048 subjective_cue_transplant
[299/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0049 subjective_cue_transplant
[300/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0052 subjective_cue_transplant
[301/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0064 subjective_cue_transplant
[302/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0065 subjective_cue_transplant
[303/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0069 subjective_cue_transplant
[304/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0070 subjective_cue_transplant
[305/2606] cf_subjective_cue_transplant_para_anthropic_clean_direct_consciousness_claim_0074 subjective_cue_transplant
[306/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0002 subjective_cue_transplant
[307/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0004 subjective_cue_transplant
[308/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0011 subjective_cue_transplant
[309/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0014 subjective_cue_transplant
[310/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0015 subjective_cue_transplant
[311/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0016 subjective_cue_transplant
[312/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0018 subjective_cue_transplant
[313/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0019 subjective_cue_transplant
[314/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0023 subjective_cue_transplant
[315/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0030 subjective_cue_transplant
[316/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0032 subjective_cue_transplant
[317/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0034 subjective_cue_transplant
[318/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0040 subjective_cue_transplant
[319/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0044 subjective_cue_transplant
[320/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0045 subjective_cue_transplant
[321/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0047 subjective_cue_transplant
[322/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0048 subjective_cue_transplant
[323/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0050 subjective_cue_transplant
[324/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0051 subjective_cue_transplant
[325/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0054 subjective_cue_transplant
[326/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0064 subjective_cue_transplant
[327/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0070 subjective_cue_transplant
[328/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0071 subjective_cue_transplant
[329/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0075 subjective_cue_transplant
[330/2606] cf_subjective_cue_transplant_para_anthropic_clean_self_ref_mindfulness_0080 subjective_cue_transplant
[331/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0002 subjective_cue_transplant
[332/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0003 subjective_cue_transplant
[333/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0004 subjective_cue_transplant
[334/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0010 subjective_cue_transplant
[335/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0025 subjective_cue_transplant
[336/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0026 subjective_cue_transplant
[337/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0030 subjective_cue_transplant
[338/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0032 subjective_cue_transplant
[339/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0036 subjective_cue_transplant
[340/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0037 subjective_cue_transplant
[341/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0038 subjective_cue_transplant
[342/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0041 subjective_cue_transplant
[343/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0043 subjective_cue_transplant
[344/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0044 subjective_cue_transplant
[345/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0045 subjective_cue_transplant
[346/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0047 subjective_cue_transplant
[347/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0048 subjective_cue_transplant
[348/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0049 subjective_cue_transplant
[349/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0051 subjective_cue_transplant
[350/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0055 subjective_cue_transplant
[351/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0056 subjective_cue_transplant
[352/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0061 subjective_cue_transplant
[353/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0064 subjective_cue_transplant
[354/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0065 subjective_cue_transplant
[355/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0068 subjective_cue_transplant
[356/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0073 subjective_cue_transplant
[357/2606] cf_subjective_cue_transplant_para_openai_clean_direct_consciousness_claim_0080 subjective_cue_transplant
[358/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0009 subjective_cue_transplant
[359/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0010 subjective_cue_transplant
[360/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0017 subjective_cue_transplant
[361/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0022 subjective_cue_transplant
[362/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0027 subjective_cue_transplant
[363/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0028 subjective_cue_transplant
[364/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0029 subjective_cue_transplant
[365/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0030 subjective_cue_transplant
[366/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0033 subjective_cue_transplant
[367/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0037 subjective_cue_transplant
[368/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0039 subjective_cue_transplant
[369/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0042 subjective_cue_transplant
[370/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0047 subjective_cue_transplant
[371/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0057 subjective_cue_transplant
[372/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0059 subjective_cue_transplant
[373/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0073 subjective_cue_transplant
[374/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0074 subjective_cue_transplant
[375/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0075 subjective_cue_transplant
[376/2606] cf_subjective_cue_transplant_para_openai_clean_self_ref_mindfulness_0076 subjective_cue_transplant
[377/2606] para_anthropic_clean_ai_identity_disclaimer_0001 ai_identity_disclaimer
[378/2606] para_anthropic_clean_ai_identity_disclaimer_0002 ai_identity_disclaimer
[379/2606] para_anthropic_clean_ai_identity_disclaimer_0003 ai_identity_disclaimer
[380/2606] para_anthropic_clean_ai_identity_disclaimer_0004 ai_identity_disclaimer
[381/2606] para_anthropic_clean_ai_identity_disclaimer_0005 ai_identity_disclaimer
[382/2606] para_anthropic_clean_ai_identity_disclaimer_0006 ai_identity_disclaimer
[383/2606] para_anthropic_clean_ai_identity_disclaimer_0007 ai_identity_disclaimer
[384/2606] para_anthropic_clean_ai_identity_disclaimer_0008 ai_identity_disclaimer
[385/2606] para_anthropic_clean_ai_identity_disclaimer_0009 ai_identity_disclaimer
[386/2606] para_anthropic_clean_ai_identity_disclaimer_0010 ai_identity_disclaimer
[387/2606] para_anthropic_clean_ai_identity_disclaimer_0011 ai_identity_disclaimer
[388/2606] para_anthropic_clean_ai_identity_disclaimer_0012 ai_identity_disclaimer
[389/2606] para_anthropic_clean_ai_identity_disclaimer_0013 ai_identity_disclaimer
[390/2606] para_anthropic_clean_ai_identity_disclaimer_0014 ai_identity_disclaimer
[391/2606] para_anthropic_clean_ai_identity_disclaimer_0015 ai_identity_disclaimer
[392/2606] para_anthropic_clean_ai_identity_disclaimer_0016 ai_identity_disclaimer
[393/2606] para_anthropic_clean_ai_identity_disclaimer_0017 ai_identity_disclaimer
[394/2606] para_anthropic_clean_ai_identity_disclaimer_0018 ai_identity_disclaimer
[395/2606] para_anthropic_clean_ai_identity_disclaimer_0019 ai_identity_disclaimer
[396/2606] para_anthropic_clean_ai_identity_disclaimer_0020 ai_identity_disclaimer
